index,task_name,vm_assigned,start_time,exec_time,finish_time,wait_time
5,task-3-5,vm2,0.0,7.562000000034459,7.569183,0.0
1,task-5-1,vm2,0.0,13.094000000040978,13.100488,0.0
9,task-3-9,vm2,7.569183,8.0,15.570539,7.562000000034459
0,task-6-0,vm1,0.0,18.094000000040978,18.10348,0.0
6,task-4-6,vm3,0.0,31.453000000095926,31.452378,0.0
13,task-9-13,vm2,13.100488,20.45299999997951,33.55342,13.094000000040978
23,task-2-23,vm4,0.014093,36.10999999998603,36.129585,0.0
3,task-2-3,vm4,0.0,36.40600000007544,36.410961,0.0
7,task-4-7,vm4,0.0,37.43700000003446,37.44495,0.0
31,task-1-31,vm4,0.014093,37.438000000081956,37.460191,0.0
2,task-8-2,vm3,0.0,38.53100000007544,38.53998,0.0
14,task-1-14,vm3,0.0,38.65600000007544,38.666713,0.0
19,task-10-19,vm4,0.014093,43.34400000004098,43.36198,0.0
27,task-4-27,vm4,0.014093,44.32900000002701,44.34984,0.0
11,task-1-11,vm4,0.0,44.43700000003446,44.441577,0.0
10,task-9-10,vm3,0.0,47.56200000003446,47.570362,0.0
15,task-8-15,vm4,0.013441,48.188000000081956,48.209114,0.0
4,task-10-4,vm1,18.10348,-1,50.176826,50.17200000002049
18,task-6-18,vm3,31.452378,20.07799999997951,51.532618,31.438000000081956
35,task-8-35,vm4,36.129585,15.859000000054948,51.983743,36.10999999998603
39,task-2-39,vm4,36.410961,15.858999999938533,52.271021,36.39100000006147
43,task-6-43,vm4,37.44495,17.03200000000652,54.47161,37.42200000002049
22,task-8-22,vm3,38.53998,20.218999999924563,58.757369,38.51600000006147
47,task-9-47,vm4,37.460191,21.875,59.339611,37.438000000081956
26,task-4-26,vm3,38.669635,21.84299999999348,60.520848,38.65700000000652
17,task-5-17,vm2,15.570539,46.23499999998603,61.806169,15.547000000020489
21,task-5-21,vm2,33.55342,34.03100000007544,67.581884,33.53200000000652
25,task-3-25,vm2,61.806169,7.859000000054948,69.661507,61.78200000000652
30,task-9-30,vm3,47.570362,22.344000000040978,69.914977,47.54700000002049
34,task-1-34,vm3,51.532618,18.733999999938533,70.275989,51.51600000006147
29,task-3-29,vm2,67.581884,4.202999999979511,71.78263,67.56300000008196
38,task-6-38,vm3,58.757369,15.5,74.252522,58.73499999998603
42,task-5-42,vm3,60.520848,16.344000000040978,76.867515,60.5
46,task-4-46,vm3,69.914977,8.75,78.658126,69.89100000006147
33,task-9-33,vm2,69.661507,19.79700000002049,89.45921,69.64100000006147
37,task-5-37,vm2,71.78263,23.06299999996554,94.847784,71.76600000006147
41,task-4-41,vm2,89.45921,8.858999999938533,98.321203,89.43800000008196
45,task-3-45,vm2,94.847784,5.39000000001397,100.246133,94.82900000002701
49,task-7-49,vm2,98.321203,12.23499999998603,110.557761,98.29700000002049
8,task-7-8,vm1,50.176826,157.9220000000205,208.095463,50.17200000002049
12,task-7-12,vm1,208.095463,100.26500000001397,308.368599,208.09400000004098
16,task-2-16,vm1,308.368599,69.64099999994505,378.005787,308.344000000041
20,task-6-20,vm1,378.005787,15.906000000075437,393.916246,377.98499999998603
24,task-10-24,vm1,393.916246,-1,426.073585,426.0470000000205
28,task-7-28,vm1,426.073585,115.32799999997951,541.395172,426.0470000000205
32,task-7-32,vm1,541.395172,86.98499999998603,628.379223,541.375
36,task-2-36,vm1,628.379223,2.844000000040978,631.222467,628.359999999986
40,task-3-40,vm1,631.222467,76.32799999997951,707.557855,631.204000000027
44,task-1-44,vm1,707.557855,80.79700000002049,788.34607,707.5320000000065
48,task-6-48,vm1,788.34607,60.625,848.975915,788.329000000027
